User ID,Username,Time Entry ID,Billable,Time Labels,Start,Start Text,Stop,Stop Text,Time Tracked,Time Tracked Text,Space ID,Space Name,Folder ID,Job Number,List ID,Task ID,Task Name,Task Status,Due Date,Due Date Text,Start Date,Start Date Text,Task Time Estimated,Task Time Estimated Text,Task Time Spent,Task Time Spent Text,User Total Time Estimated,User Total Time Estimated Text,User Total Time Tracked,User Total Time Tracked Text,Tags,Checklists,User Period Time Spent,User Period Time Spent Text,Date Created,Date Created Text,Custom Task ID,Parent Task ID,Booking Codes,DAYS WORKED,Team,DAYS LATE,Days Late,Deadline,ECO
32694417,Jonathan,3.18412E+18,FALSE,[],1.66558E+12,"10/12/2022, 3:19:59 PM BST",1.66559E+12,"10/12/2022, 3:30:47 PM BST",647354,11 m,32648342,Electronics,98473171,25306,170697669,2a3epgg,Customer Support,open-ended,,,,,,,127815685,35 h 30 m,741600000,206 h ,576642984,160 h 11 m,[],{},6043243,1 h 41 m,1.65219E+12,"05/10/2022, 1:36:40 PM BST",,,SUPP-CUST,,Software,,,,
32694417,Jonathan,3.18413E+18,FALSE,[],1.66559E+12,"10/12/2022, 3:30:47 PM BST",1.66559E+12,"10/12/2022, 4:14:46 PM BST",2639271,44 m,38457801,JOBS,104633833,D4001-1,188622549,2n65yyy,Schematic Design,in progress,1.66753E+12,"11/04/2022, 4:00:00 AM GMT",1.66425E+12,"09/27/2022, 4:00:00 AM BST",126000000,35 h ,115541343,32 h 6 m,741600000,206 h ,576642984,160 h 11 m,"[""schematic""]",{},2639271,44 m,1.65891E+12,"07/27/2022, 8:20:52 AM BST",,,SCH-DESIGN,28,Software,,,,
32694417,Jonathan,3.18417E+18,FALSE,[],1.66559E+12,"10/12/2022, 4:14:46 PM BST",1.66559E+12,"10/12/2022, 4:20:48 PM BST",362249,6 m,32648342,Electronics,98473171,25306,170697669,2a3epk7,Purchasing Support,open-ended,,,,,,,107193996,29 h 47 m,741600000,206 h ,576642984,160 h 11 m,[],{},7799837,2 h 10 m,1.65219E+12,"05/10/2022, 1:36:55 PM BST",,,SUPP_PURC,,Software,,,,
32694417,Jonathan,3.18515E+18,FALSE,[],1.66565E+12,"10/13/2022, 8:28:47 AM BST",1.66565E+12,"10/13/2022, 8:54:07 AM BST",1520393,25 m,32648342,Electronics,98473171,25306,170697669,2a3epru,General Admin,open-ended,,,,,,,233297286,64 h 48 m,741600000,206 h ,576642984,160 h 11 m,[],{},48390918,13 h 27 m,1.65219E+12,"05/10/2022, 1:38:17 PM BST",,,INDR-ADMN,,Software,,,,
32694417,Jonathan,3.18518E+18,FALSE,[],1.66565E+12,"10/13/2022, 8:54:07 AM BST",1.66565E+12,"10/13/2022, 10:00:59 AM BST",4011703,1 h 7 m,32648342,Electronics,98473171,25306,170697669,2a3epk7,Purchasing Support,open-ended,,,,,,,107193996,29 h 47 m,741600000,206 h ,576642984,160 h 11 m,[],{},7799837,2 h 10 m,1.65219E+12,"05/10/2022, 1:36:55 PM BST",,,SUPP_PURC,,Software,,,,
32694417,Jonathan,3.18525E+18,FALSE,[],1.66565E+12,"10/13/2022, 10:00:59 AM BST",1.66566E+12,"10/13/2022, 11:02:55 AM BST",3716527,1 h 2 m,38457801,JOBS,104495210,30075,182685690,2wgvtnz,Software Security Updates,complete,1.66572E+12,"10/14/2022, 4:00:00 AM BST",1.66425E+12,"09/27/2022, 4:00:00 AM BST",126000000,35 h ,28197139,7 h 50 m,741600000,206 h ,576642984,160 h 11 m,"[""schematic""]",{},21823589,6 h 4 m,1.66427E+12,"09/27/2022, 11:00:10 AM BST",,,SW-DESIGN,14,Software,,,,
32694417,Jonathan,3.18531E+18,FALSE,[],1.66566E+12,"10/13/2022, 11:02:55 AM BST",1.66566E+12,"10/13/2022, 11:28:10 AM BST",1514502,25 m,32648342,Electronics,98473171,25306,170697669,2a3ept8,General Meetings,open-ended,,,,,,,121289143,33 h 41 m,741600000,206 h ,576642984,160 h 11 m,[],{},10428085,2 h 54 m,1.65219E+12,"05/10/2022, 1:38:23 PM BST",,,INDR-MGMT,,Software,,,,
32694417,Jonathan,3.18533E+18,FALSE,[],1.66566E+12,"10/13/2022, 11:28:10 AM BST",1.66566E+12,"10/13/2022, 11:47:24 AM BST",1153975,19 m,38457801,JOBS,104495210,30075,182685690,2wgvtnz,Software Security Updates,complete,1.66572E+12,"10/14/2022, 4:00:00 AM BST",1.66425E+12,"09/27/2022, 4:00:00 AM BST",126000000,35 h ,28197139,7 h 50 m,741600000,206 h ,576642984,160 h 11 m,"[""schematic""]",{},21823589,6 h 4 m,1.66427E+12,"09/27/2022, 11:00:10 AM BST",,,SW-DESIGN,14,Software,,,,
32694417,Jonathan,3.18535E+18,FALSE,[],1.66566E+12,"10/13/2022, 11:47:24 AM BST",1.66566E+12,"10/13/2022, 1:03:36 PM BST",4572304,1 h 16 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.18547E+18,FALSE,[],1.66566E+12,"10/13/2022, 1:35:00 PM BST",1.66567E+12,"10/13/2022, 2:28:31 PM BST",3210821,54 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.18552E+18,FALSE,[],1.66567E+12,"10/13/2022, 2:28:31 PM BST",1.66567E+12,"10/13/2022, 3:13:49 PM BST",2718189,45 m,32648342,Electronics,98473171,25306,170697669,2jvkjnq,Lattice FPGA rebuild for which ever MXM,paused,1.66719E+12,"10/31/2022, 4:00:00 AM GMT",1.66053E+12,"08/15/2022, 4:00:00 AM BST",14400000,4 h ,22623427,6 h 17 m,741600000,206 h ,576642984,160 h 11 m,[],{},2718189,45 m,1.65703E+12,"07/05/2022, 1:55:01 PM BST",,,SUPP_PURC,,Software,,,,
32694417,Jonathan,3.18556E+18,FALSE,[],1.66567E+12,"10/13/2022, 3:13:49 PM BST",1.66568E+12,"10/13/2022, 4:53:03 PM BST",5954529,1 h 39 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.18661E+18,FALSE,[],1.66573E+12,"10/14/2022, 8:34:16 AM BST",1.66573E+12,"10/14/2022, 9:07:32 AM BST",1995771,33 m,32648342,Electronics,98473171,25306,170697669,2a3epru,General Admin,open-ended,,,,,,,233297286,64 h 48 m,741600000,206 h ,576642984,160 h 11 m,[],{},48390918,13 h 27 m,1.65219E+12,"05/10/2022, 1:38:17 PM BST",,,INDR-ADMN,,Software,,,,
32694417,Jonathan,3.18664E+18,FALSE,[],1.66573E+12,"10/14/2022, 9:07:32 AM BST",1.66574E+12,"10/14/2022, 10:03:02 AM BST",3330942,56 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.1867E+18,FALSE,[],1.66574E+12,"10/14/2022, 10:03:02 AM BST",1.66574E+12,"10/14/2022, 10:59:22 AM BST",3379408,56 m,44524965,JOBS - DRT SCHEDULED,110697910,D4008,200642781,2z0rgkh,KO Meeting (Internal),complete,1.66572E+12,"10/14/2022, 4:00:00 AM BST",1.66572E+12,"10/14/2022, 4:00:00 AM BST",25200000,7 h ,12940554,3 h 36 m,741600000,206 h ,576642984,160 h 11 m,[],{},3379408,56 m,1.66573E+12,"10/14/2022, 8:53:20 AM BST",,,PROJ-MGMT,1,Software,,,,
32694417,Jonathan,3.18676E+18,FALSE,[],1.66574E+12,"10/14/2022, 10:59:22 AM BST",1.66575E+12,"10/14/2022, 1:05:00 PM BST",7537813,2 h 6 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.18691E+18,FALSE,[],1.66575E+12,"10/14/2022, 1:37:30 PM BST",1.66575E+12,"10/14/2022, 2:19:09 PM BST",2498638,42 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.18696E+18,FALSE,[],1.66575E+12,"10/14/2022, 2:19:09 PM BST",1.66576E+12,"10/14/2022, 3:41:00 PM BST",4911554,1 h 22 m,32648342,Electronics,98473171,25306,170697669,2tuv12z,R15100 CustA Harrier,in progress,1.66494E+12,"10/05/2022, 4:00:00 AM BST",1.66235E+12,"09/05/2022, 4:00:00 AM BST",288000000,80 h ,245006789,68 h 3 m,741600000,206 h ,576642984,160 h 11 m,[],{},113755156,31 h 36 m,1.66237E+12,"09/05/2022, 9:55:09 AM BST",,,SUPP-CUST,,Software,,,,
32694417,Jonathan,3.18704E+18,FALSE,[],1.66576E+12,"10/14/2022, 3:41:00 PM BST",1.66576E+12,"10/14/2022, 4:35:55 PM BST",3294892,55 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.19094E+18,FALSE,[],1.66599E+12,"10/17/2022, 8:17:23 AM BST",1.66599E+12,"10/17/2022, 8:36:56 AM BST",1173972,20 m,32648342,Electronics,98473171,25306,170697669,2a3epru,General Admin,open-ended,,,,,,,233297286,64 h 48 m,741600000,206 h ,576642984,160 h 11 m,[],{},48390918,13 h 27 m,1.65219E+12,"05/10/2022, 1:38:17 PM BST",,,INDR-ADMN,,Software,,,,
32694417,Jonathan,3.19096E+18,FALSE,[],1.66599E+12,"10/17/2022, 8:36:56 AM BST",1.66601E+12,"10/17/2022, 1:03:56 PM BST",16019744,4 h 27 m,32648342,Electronics,98473171,25306,170697669,2tuv12z,R15100 CustA Harrier,in progress,1.66494E+12,"10/05/2022, 4:00:00 AM BST",1.66235E+12,"09/05/2022, 4:00:00 AM BST",288000000,80 h ,245006789,68 h 3 m,741600000,206 h ,576642984,160 h 11 m,[],{},113755156,31 h 36 m,1.66237E+12,"09/05/2022, 9:55:09 AM BST",,,SUPP-CUST,,Software,,,,
32694417,Jonathan,3.19127E+18,FALSE,[],1.66601E+12,"10/17/2022, 1:40:24 PM BST",1.66601E+12,"10/17/2022, 2:29:12 PM BST",2928304,49 m,32648342,Electronics,98473171,25306,170697669,2tuv12z,R15100 CustA Harrier,in progress,1.66494E+12,"10/05/2022, 4:00:00 AM BST",1.66235E+12,"09/05/2022, 4:00:00 AM BST",288000000,80 h ,245006789,68 h 3 m,741600000,206 h ,576642984,160 h 11 m,[],{},113755156,31 h 36 m,1.66237E+12,"09/05/2022, 9:55:09 AM BST",,,SUPP-CUST,,Software,,,,
32694417,Jonathan,3.19132E+18,FALSE,[],1.66601E+12,"10/17/2022, 2:29:12 PM BST",1.66602E+12,"10/17/2022, 3:24:35 PM BST",3323287,55 m,44553575,JOBS - VALIDATION & TEST,104594649,30257,188557053,2m9m0ry,Software Implementation,complete,1.66632E+12,"10/21/2022, 4:00:00 AM BST",1.66321E+12,"09/15/2022, 4:00:00 AM BST",18000000,5 h ,7119228,1 h 59 m,741600000,206 h ,576642984,160 h 11 m,"[""software""]","{""Checklist"":[]}",7119228,1 h 59 m,1.65824E+12,"07/19/2022, 3:18:56 PM BST",,,SW-DESIGN,23,Software,,,,
32694417,Jonathan,3.19137E+18,FALSE,[],1.66602E+12,"10/17/2022, 3:24:35 PM BST",1.66602E+12,"10/17/2022, 3:32:26 PM BST",471304,8 m,32648342,Electronics,98473171,25306,170697669,2a3eppr,Production Support,open-ended,,,,,,,52724155,14 h 39 m,741600000,206 h ,576642984,160 h 11 m,[],{},471304,8 m,1.65219E+12,"05/10/2022, 1:37:43 PM BST",,,SUPP-PROD,,Software,,,,
32694417,Jonathan,3.19138E+18,FALSE,[],1.66602E+12,"10/17/2022, 3:32:26 PM BST",1.66602E+12,"10/17/2022, 4:22:37 PM BST",3011096,50 m,44553575,JOBS - VALIDATION & TEST,104594649,30257,188557053,2m9m0ry,Software Implementation,complete,1.66632E+12,"10/21/2022, 4:00:00 AM BST",1.66321E+12,"09/15/2022, 4:00:00 AM BST",18000000,5 h ,7119228,1 h 59 m,741600000,206 h ,576642984,160 h 11 m,"[""software""]","{""Checklist"":[]}",7119228,1 h 59 m,1.65824E+12,"07/19/2022, 3:18:56 PM BST",,,SW-DESIGN,23,Software,,,,
32694417,Jonathan,3.19143E+18,FALSE,[],1.66602E+12,"10/17/2022, 4:22:37 PM BST",1.66602E+12,"10/17/2022, 4:36:19 PM BST",822069,14 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.1924E+18,FALSE,[],1.66608E+12,"10/18/2022, 8:22:10 AM BST",1.66608E+12,"10/18/2022, 9:17:12 AM BST",3301435,55 m,32648342,Electronics,98473171,25306,170697669,2a3epru,General Admin,open-ended,,,,,,,233297286,64 h 48 m,741600000,206 h ,576642984,160 h 11 m,[],{},48390918,13 h 27 m,1.65219E+12,"05/10/2022, 1:38:17 PM BST",,,INDR-ADMN,,Software,,,,
32694417,Jonathan,3.19245E+18,FALSE,[],1.66608E+12,"10/18/2022, 9:17:12 AM BST",1.66608E+12,"10/18/2022, 9:50:10 AM BST",1978623,33 m,32648342,Electronics,98473171,25306,170697669,2a3eprg,IT updates,open-ended,,,,,,,30960697,8 h 36 m,741600000,206 h ,576642984,160 h 11 m,[],{},7862695,2 h 11 m,1.65219E+12,"05/10/2022, 1:38:11 PM BST",,,INDR-ITMT,,Software,,,,
32694417,Jonathan,3.19248E+18,FALSE,[],1.66608E+12,"10/18/2022, 9:50:10 AM BST",1.66609E+12,"10/18/2022, 10:58:12 AM BST",4081427,1 h 8 m,32648342,Electronics,98473171,25306,170697669,2tuv12z,R15100 CustA Harrier,in progress,1.66494E+12,"10/05/2022, 4:00:00 AM BST",1.66235E+12,"09/05/2022, 4:00:00 AM BST",288000000,80 h ,245006789,68 h 3 m,741600000,206 h ,576642984,160 h 11 m,[],{},113755156,31 h 36 m,1.66237E+12,"09/05/2022, 9:55:09 AM BST",,,SUPP-CUST,,Software,,,,
32694417,Jonathan,3.19255E+18,FALSE,[],1.66609E+12,"10/18/2022, 10:58:12 AM BST",1.66609E+12,"10/18/2022, 1:00:54 PM BST",7362294,2 h 3 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.19271E+18,FALSE,[],1.6661E+12,"10/18/2022, 1:39:11 PM BST",1.66611E+12,"10/18/2022, 5:39:56 PM BST",14445310,4 h 1 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.19384E+18,FALSE,[],1.66616E+12,"10/19/2022, 8:16:10 AM BST",1.66617E+12,"10/19/2022, 11:08:38 AM BST",10348181,2 h 52 m,32648342,Electronics,98473171,25306,170697669,2a3epru,General Admin,open-ended,,,,,,,233297286,64 h 48 m,741600000,206 h ,576642984,160 h 11 m,[],{},48390918,13 h 27 m,1.65219E+12,"05/10/2022, 1:38:17 PM BST",,,INDR-ADMN,,Software,,,,
32694417,Jonathan,3.19401E+18,FALSE,[],1.66617E+12,"10/19/2022, 11:08:38 AM BST",1.66618E+12,"10/19/2022, 1:01:18 PM BST",6759904,1 h 53 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.19417E+18,FALSE,[],1.66618E+12,"10/19/2022, 1:40:37 PM BST",1.66619E+12,"10/19/2022, 3:36:03 PM BST",6926051,1 h 55 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.19428E+18,FALSE,[],1.66619E+12,"10/19/2022, 3:36:03 PM BST",1.6662E+12,"10/19/2022, 5:05:27 PM BST",5363990,1 h 29 m,32648342,Electronics,98473171,25306,170697669,2a3ephq,Test Support,open-ended,,,,,,,122399318,33 h 60 m,741600000,206 h ,576642984,160 h 11 m,[],{},5363990,1 h 29 m,1.65219E+12,"05/10/2022, 1:36:46 PM BST",,,SUPP-TEST,,Software,,,,
32694417,Jonathan,3.1953E+18,FALSE,[],1.66625E+12,"10/20/2022, 8:22:47 AM BST",1.66625E+12,"10/20/2022, 8:53:46 AM BST",1858666,31 m,32648342,Electronics,98473171,25306,170697669,2a3epru,General Admin,open-ended,,,,,,,233297286,64 h 48 m,741600000,206 h ,576642984,160 h 11 m,[],{},48390918,13 h 27 m,1.65219E+12,"05/10/2022, 1:38:17 PM BST",,,INDR-ADMN,,Software,,,,
32694417,Jonathan,3.19533E+18,FALSE,[],1.66625E+12,"10/20/2022, 8:53:46 AM BST",1.66626E+12,"10/20/2022, 10:09:00 AM BST",4514101,1 h 15 m,38457801,JOBS,98692085,D3883-2,182485700,2ectw99,Software HW Integration,complete,1.66658E+12,"10/24/2022, 4:00:00 AM BST",1.66658E+12,"10/24/2022, 4:00:00 AM BST",25200000,7 h ,11390385,3 h 10 m,741600000,206 h ,576642984,160 h 11 m,"[""software""]","{""Checklist"":[""Software Release to NPI""]}",11390385,3 h 10 m,1.65453E+12,"06/06/2022, 5:38:09 PM BST",,,SW-TEST,1,Software,,,,
32694417,Jonathan,3.1954E+18,FALSE,[],1.66626E+12,"10/20/2022, 10:09:00 AM BST",1.66626E+12,"10/20/2022, 12:00:01 PM BST",6661506,1 h 51 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.19551E+18,FALSE,[],1.66626E+12,"10/20/2022, 12:00:01 PM BST",1.66627E+12,"10/20/2022, 12:37:25 PM BST",2244043,37 m,38457801,JOBS,98692085,D3883-2,182485681,2ectvx1,Software HW Integration,complete,1.66658E+12,"10/24/2022, 4:00:00 AM BST",1.66658E+12,"10/24/2022, 4:00:00 AM BST",25200000,7 h ,7661292,2 h 8 m,741600000,206 h ,576642984,160 h 11 m,"[""software""]","{""Checklist"":[""Software Release to NPI""]}",7661292,2 h 8 m,1.65453E+12,"06/06/2022, 5:36:45 PM BST",,,SW-TEST,1,Software,,,,
32694417,Jonathan,3.19555E+18,FALSE,[],1.66627E+12,"10/20/2022, 12:37:25 PM BST",1.66627E+12,"10/20/2022, 1:09:47 PM BST",1941494,32 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.1956E+18,FALSE,[],1.66627E+12,"10/20/2022, 1:30:31 PM BST",1.66627E+12,"10/20/2022, 2:38:27 PM BST",4075909,1 h 8 m,32648342,Electronics,98473171,25306,170697669,2zj3fmg,Switch showing LNB fault on display alternative DIGI fitted,complete,1.66632E+12,"10/21/2022, 4:00:00 AM BST",,,14400000,4 h ,8472936,2 h 21 m,741600000,206 h ,576642984,160 h 11 m,[],{},8472936,2 h 21 m,1.66625E+12,"10/20/2022, 8:33:58 AM BST",,,,,Software,,,,
32694417,Jonathan,3.19567E+18,FALSE,[],1.66627E+12,"10/20/2022, 2:38:27 PM BST",1.66628E+12,"10/20/2022, 4:31:59 PM BST",6812370,1 h 54 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.19579E+18,FALSE,[],1.66628E+12,"10/20/2022, 4:31:59 PM BST",1.66628E+12,"10/20/2022, 5:02:57 PM BST",1858256,31 m,32648342,Electronics,98473171,25306,170697669,2zj3fmg,Switch showing LNB fault on display alternative DIGI fitted,complete,1.66632E+12,"10/21/2022, 4:00:00 AM BST",,,14400000,4 h ,8472936,2 h 21 m,741600000,206 h ,576642984,160 h 11 m,[],{},8472936,2 h 21 m,1.66625E+12,"10/20/2022, 8:33:58 AM BST",,,,,Software,,,,
32694417,Jonathan,3.19672E+18,FALSE,[],1.66634E+12,"10/21/2022, 7:56:05 AM BST",1.66634E+12,"10/21/2022, 8:27:42 AM BST",1896725,32 m,32648342,Electronics,98473171,25306,170697669,2a3epru,General Admin,open-ended,,,,,,,233297286,64 h 48 m,741600000,206 h ,576642984,160 h 11 m,[],{},48390918,13 h 27 m,1.65219E+12,"05/10/2022, 1:38:17 PM BST",,,INDR-ADMN,,Software,,,,
32694417,Jonathan,3.19675E+18,FALSE,[],1.66634E+12,"10/21/2022, 8:27:42 AM BST",1.66634E+12,"10/21/2022, 10:15:18 AM BST",6456102,1 h 48 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.19686E+18,FALSE,[],1.66634E+12,"10/21/2022, 10:15:18 AM BST",1.66635E+12,"10/21/2022, 10:52:10 AM BST",2212338,37 m,32648342,Electronics,98473171,25306,170697669,2tuv12z,R15100 CustA Harrier,in progress,1.66494E+12,"10/05/2022, 4:00:00 AM BST",1.66235E+12,"09/05/2022, 4:00:00 AM BST",288000000,80 h ,245006789,68 h 3 m,741600000,206 h ,576642984,160 h 11 m,[],{},113755156,31 h 36 m,1.66237E+12,"09/05/2022, 9:55:09 AM BST",,,SUPP-CUST,,Software,,,,
32694417,Jonathan,3.1969E+18,FALSE,[],1.66635E+12,"10/21/2022, 10:52:10 AM BST",1.66635E+12,"10/21/2022, 11:34:29 AM BST",2538771,42 m,32648342,Electronics,98473171,25306,170697669,2zj3fmg,Switch showing LNB fault on display alternative DIGI fitted,complete,1.66632E+12,"10/21/2022, 4:00:00 AM BST",,,14400000,4 h ,8472936,2 h 21 m,741600000,206 h ,576642984,160 h 11 m,[],{},8472936,2 h 21 m,1.66625E+12,"10/20/2022, 8:33:58 AM BST",,,,,Software,,,,
32694417,Jonathan,3.19694E+18,FALSE,[],1.66635E+12,"10/21/2022, 11:34:29 AM BST",1.66635E+12,"10/21/2022, 12:36:04 PM BST",3694851,1 h 2 m,32648342,Electronics,98473171,25306,170697669,2tuv12z,R15100 CustA Harrier,in progress,1.66494E+12,"10/05/2022, 4:00:00 AM BST",1.66235E+12,"09/05/2022, 4:00:00 AM BST",288000000,80 h ,245006789,68 h 3 m,741600000,206 h ,576642984,160 h 11 m,[],{},113755156,31 h 36 m,1.66237E+12,"09/05/2022, 9:55:09 AM BST",,,SUPP-CUST,,Software,,,,
32694417,Jonathan,3.197E+18,FALSE,[],1.66635E+12,"10/21/2022, 12:36:04 PM BST",1.66635E+12,"10/21/2022, 1:09:04 PM BST",1979809,33 m,32648342,Electronics,98473171,25306,170697669,2zj3fq0,HWK-11 w656 ,complete,1.66632E+12,"10/21/2022, 4:00:00 AM BST",,,14400000,4 h ,13135955,3 h 39 m,741600000,206 h ,576642984,160 h 11 m,[],{},13135955,3 h 39 m,1.66625E+12,"10/20/2022, 8:34:38 AM BST",,,,,Software,,,,
32694417,Jonathan,3.20055E+18,FALSE,[],1.66636E+12,"10/21/2022, 1:40:00 PM BST",1.66636E+12,"10/21/2022, 3:40:00 PM BST",7200000,2 h ,32648342,Electronics,98473171,25306,170697669,2zj3fq0,HWK-11 w656 ,complete,1.66632E+12,"10/21/2022, 4:00:00 AM BST",,,14400000,4 h ,13135955,3 h 39 m,741600000,206 h ,576642984,160 h 11 m,[],{},13135955,3 h 39 m,1.66625E+12,"10/20/2022, 8:34:38 AM BST",,,,,Software,,,,
32694417,Jonathan,3.20055E+18,FALSE,[],1.66636E+12,"10/21/2022, 3:40:00 PM BST",1.66637E+12,"10/21/2022, 4:24:00 PM BST",2639404,44 m,32648342,Electronics,98473171,25306,170697669,2a3enz4,General Support,open-ended,,,,,,,774747044,215 h 12 m,741600000,206 h ,576642984,160 h 11 m,[],{},218881992,60 h 48 m,1.65219E+12,"05/10/2022, 1:34:16 PM BST",,,SUPP-GENL,,Software,,,,
32694417,Jonathan,3.20045E+18,FALSE,[],1.66656E+12,"10/23/2022, 9:42:01 PM BST",1.66656E+12,"10/23/2022, 10:32:19 PM BST",3017619,50 m,38457801,JOBS,98692085,D3883-2,182485681,2ectvx1,Software HW Integration,complete,1.66658E+12,"10/24/2022, 4:00:00 AM BST",1.66658E+12,"10/24/2022, 4:00:00 AM BST",25200000,7 h ,7661292,2 h 8 m,741600000,206 h ,576642984,160 h 11 m,"[""software""]","{""Checklist"":[""Software Release to NPI""]}",7661292,2 h 8 m,1.65453E+12,"06/06/2022, 5:36:45 PM BST",,,SW-TEST,1,Software,,,,
32694417,Jonathan,3.2005E+18,FALSE,[],1.66656E+12,"10/23/2022, 10:32:19 PM BST",1.66656E+12,"10/23/2022, 10:36:55 PM BST",276207,5 m,44553575,JOBS - VALIDATION & TEST,104594649,30257,188556952,2m9kycg,Software Production Release,complete,1.66667E+12,"10/25/2022, 4:00:00 AM BST",1.66563E+12,"10/13/2022, 4:00:00 AM BST",3600000,1 h ,276207,5 m,741600000,206 h ,576642984,160 h 11 m,"[""software""]","{""Checklist"":[""MIB's"",""SNMP"",""Config file"",""Help Page (Web)"",""Webpage released"",""Release documentation""]}",276207,5 m,1.65824E+12,"07/19/2022, 3:07:45 PM BST",,,DOCS,9,Software,,,,
